"alminium",,,
"時間","試験力","ストローク","変位計1"
"sec","N","mm","mm"
"207.1","20210.54","10.35333","7.847664"
"207.11","20210.81","10.35384","7.847664"
"207.12","20210.93","10.35435","7.848366"
"207.13","20211.05","10.35485","7.849255"
"207.14","20211.09","10.35536","7.849255"
"207.15","20210.97","10.35585","7.850266"
"207.16","20211.36","10.35635","7.850266"
"207.17","20211.78","10.35685","7.851284"
"207.18","20211.89","10.35735","7.852089"
"207.19","20211.88","10.35785","7.852089"
"207.2","20211.9","10.35834","7.852577"
"207.21","20212.04","10.35884","7.852875"
"207.22","20211.86","10.35934","7.852875"
"207.23","20212.06","10.35984","7.853184"
"207.24","20212.55","10.36034","7.853184"
"207.25","20212.4","10.36084","7.853558"
"207.26","20212.35","10.36135","7.853893"
"207.27","20212.46","10.36184","7.853893"
"207.28","20212.31","10.36234","7.854122"
"207.29","20212.53","10.36284","7.854382"
"207.3","20212.52","10.36335","7.854897"
"207.31","20212.31","10.36385","7.854897"
"207.32","20212.4","10.36435","7.854897"
"207.33","20212.77","10.36485","7.855774"
"207.34","20212.86","10.36535","7.85688"
"207.35","20212.79","10.36585","7.85688"
"207.36","20213.25","10.36635","7.857998"
"207.37","20212.91","10.36685","7.858974"
"207.38","20212.76","10.36734","7.858974"
"207.39","20212.86","10.36783","7.859802"
"207.4","20212.93","10.36833","7.859802"
"207.41","20212.9","10.36882","7.860531"
"207.42","20213.08","10.36931","7.86121"
"207.43","20212.83","10.36981","7.86121"
"207.44","20212.67","10.37031","7.861835"
"207.45","20212.47","10.37081","7.862469"
"207.46","20212.37","10.37131","7.862469"
"207.47","20212.52","10.37181","7.863178"
"207.48","20213.05","10.37231","7.863178"
"207.49","20212.91","10.37281","7.864021"
"207.5","20213.05","10.37331","7.864998"
"207.51","20213.1","10.37381","7.866112"
"207.52","20213.05","10.37432","7.866112"
"207.53","20212.98","10.37482","7.866112"
"207.54","20213.18","10.37533","7.867279"
"207.55","20213.24","10.37584","7.868347"
"207.56","20213.5","10.37634","7.868347"
"207.57","20213.66","10.37685","7.869267"
"207.58","20214.01","10.37735","7.870071"
"207.59","20214.27","10.37784","7.870071"
"207.6","20213.99","10.37834","7.870842"
"207.61","20214.22","10.37884","7.870842"
"207.62","20213.92","10.37934","7.871555"
"207.63","20213.75","10.37983","7.872272"
"207.64","20213.83","10.38034","7.872272"
"207.65","20214.03","10.38084","7.873127"
"207.66","20214.25","10.38133","7.874207"
"207.67","20213.93","10.38184","7.874207"
"207.68","20213.74","10.38233","7.87537"
"207.69","20214.09","10.38283","7.87537"
"207.7","20214.14","10.38333","7.876446"
"207.71","20214.26","10.38384","7.877422"
"207.72","20214.63","10.38434","7.877422"
"207.73","20214.72","10.38485","7.877422"
"207.74","20214.7","10.38535","7.879734"
"207.75","20214.8","10.38585","7.879734"
"207.76","20214.74","10.38635","7.881119"
"207.77","20214.66","10.38685","7.881119"
"207.78","20214.88","10.38735","7.882332"
"207.79","20214.99","10.38785","7.883114"
"207.8","20214.94","10.38834","7.883114"
"207.81","20215.37","10.38883","7.883377"
"207.82","20215.34","10.38932","7.883377"
"207.83","20215.23","10.38982","7.883308"
"207.84","20215.34","10.39032","7.883266"
"207.85","20215.12","10.39081","7.883266"
"207.86","20214.93","10.39131","7.883659"
"207.87","20214.56","10.39181","7.884678"
"207.88","20214.68","10.39231","7.884678"
"207.89","20215.23","10.39281","7.886154"
"207.9","20215.15","10.39331","7.886154"
"207.91","20215.15","10.39382","7.887661"
"207.92","20214.92","10.39432","7.888905"
"207.93","20214.94","10.39483","7.889912"
"207.94","20215.12","10.39533","7.889912"
"207.95","20215.15","10.39584","7.890842"
"207.96","20215.63","10.39635","7.890842"
"207.97","20215.37","10.39685","7.890842"
"207.98","20215.22","10.39735","7.891655"
"207.99","20215.72","10.39785","7.892181"
"208","20215.52","10.39835","7.892494"
"208.01","20215.8","10.39884","7.892494"
"208.02","20216.12","10.39934","7.892902"
"208.03","20216.19","10.39984","7.893574"
"208.04","20215.98","10.40033","7.893574"
"208.05","20216.35","10.40083","7.893574"
"208.06","20216.22","10.40133","7.894493"
"208.07","20216.01","10.40183","7.895565"
"208.08","20216.09","10.40234","7.896709"
"208.09","20216.22","10.40284","7.896709"
"208.1","20216.41","10.40333","7.897785"
"208.11","20216.43","10.40383","7.898682"
"208.12","20216.32","10.40433","7.898682"
"208.13","20216.22","10.40483","7.898682"
"208.14","20216.36","10.40533","7.900146"
"208.15","20216.66","10.40584","7.900146"
"208.16","20216.77","10.40634","7.900875"
"208.17","20216.85","10.40684","7.900875"
"208.18","20216.7","10.40735","7.901596"
"208.19","20216.67","10.40785","7.901596"
"208.2","20216.75","10.40834","7.902267"
"208.21","20216.92","10.40884","7.902267"
"208.22","20217.15","10.40933","7.902908"
"208.23","20217.04","10.40983","7.903603"
"208.24","20217.3","10.41032","7.904461"
"208.25","20217.3","10.41082","7.904461"
"208.26","20217.12","10.41132","7.905464"
"208.27","20216.79","10.41182","7.905464"
"208.28","20217.22","10.41232","7.906433"
"208.29","20216.96","10.41282","7.906433"
"208.3","20217.04","10.41331","7.907223"
"208.31","20217.08","10.41381","7.907875"
"208.32","20217.21","10.41431","7.90847"
"208.33","20217.24","10.41482","7.90847"
"208.34","20216.93","10.41532","7.908981"
"208.35","20217","10.41583","7.909397"
"208.36","20217.68","10.41633","7.909397"
"208.37","20217.24","10.41684","7.909397"
"208.38","20217.55","10.41735","7.909859"
"208.39","20217.83","10.41785","7.910503"
"208.4","20218.1","10.41836","7.91135"
"208.41","20218.16","10.41886","7.91135"
"208.42","20218.56","10.41935","7.912327"
"208.43","20218.9","10.41985","7.912327"
"208.44","20218.94","10.42035","7.9133"
"208.45","20218.87","10.42085","7.9133"
"208.46","20219.08","10.42134","7.914146"
"208.47","20218.67","10.42184","7.914818"
"208.48","20218.48","10.42234","7.914818"
"208.49","20218.58","10.42284","7.915386"
"208.5","20218.75","10.42334","7.915955"
"208.51","20219.13","10.42384","7.915955"
"208.52","20218.86","10.42434","7.916489"
"208.53","20218.87","10.42484","7.916489"
"208.54","20219.23","10.42534","7.916893"
"208.55","20218.92","10.42585","7.917156"
"208.56","20219.37","10.42635","7.917442"
"208.57","20219.21","10.42685","7.917442"
"208.58","20219.23","10.42735","7.917946"
"208.59","20219.54","10.42786","7.917946"
"208.6","20219.61","10.42836","7.918709"
"208.61","20219.75","10.42885","7.918709"
"208.62","20219.81","10.42935","7.919643"
"208.63","20219.63","10.42984","7.920631"
"208.64","20219.76","10.43033","7.920631"
"208.65","20219.82","10.43082","7.921585"
"208.66","20219.75","10.43132","7.92244"
"208.67","20219.48","10.43181","7.92244"
"208.68","20219.3","10.43231","7.9231"
"208.69","20219.32","10.43281","7.9231"
"208.7","20219.43","10.43331","7.923527"
"208.71","20219.12","10.43381","7.923752"
"208.72","20219.59","10.43431","7.923752"
"208.73","20219.69","10.43481","7.923908"
"208.74","20219.94","10.43531","7.924072"
"208.75","20220.24","10.43581","7.924072"
"208.76","20220.14","10.43632","7.92432"
"208.77","20219.83","10.43682","7.924797"
"208.78","20219.73","10.43733","7.924797"
"208.79","20219.76","10.43783","7.925678"
"208.8","20220.05","10.43834","7.925678"
"208.81","20220.61","10.43884","7.926987"
"208.82","20220.64","10.43935","7.928574"
"208.83","20220.56","10.43985","7.928574"
"208.84","20220.36","10.44034","7.930233"
"208.85","20220.75","10.44084","7.930233"
"208.86","20221.17","10.44134","7.931797"
"208.87","20221.22","10.44184","7.933117"
"208.88","20220.99","10.44234","7.933117"
"208.89","20221.2","10.44284","7.93409"
"208.9","20221.09","10.44334","7.934719"
"208.91","20220.68","10.44384","7.934719"
"208.92","20220.95","10.44434","7.935093"
"208.93","20221.43","10.44484","7.935093"
"208.94","20221.68","10.44534","7.935318"
"208.95","20221.8","10.44584","7.935528"
"208.96","20221.46","10.44634","7.935528"
"208.97","20221.14","10.44684","7.936474"
"208.98","20221.35","10.44734","7.936474"
"208.99","20221.62","10.44785","7.936474"
"209","20222.02","10.44835","7.937229"
"209.01","20222.23","10.44885","7.937229"
"209.02","20221.97","10.44935","7.937893"
"209.03","20221.85","10.44985","7.938335"
"209.04","20222.06","10.45034","7.938335"
"209.05","20222.31","10.45084","7.938656"
"209.06","20222.28","10.45133","7.938984"
"209.07","20222.51","10.45183","7.938984"
"209.08","20222.28","10.45232","7.939381"
"209.09","20221.95","10.45282","7.939381"
"209.1","20222.43","10.45332","7.939907"
"209.11","20222.82","10.45382","7.940697"
"209.12","20222.38","10.45432","7.940697"
"209.13","20221.91","10.45482","7.941784"
"209.14","20222.13","10.45532","7.942978"
"209.15","20222.65","10.45582","7.942978"
"209.16","20222.58","10.45632","7.944038"
"209.17","20222.53","10.45682","7.944038"
"209.18","20222.41","10.45733","7.945587"
"209.19","20222.86","10.45783","7.945587"
"209.2","20223.06","10.45834","7.945587"
"209.21","20223.04","10.45885","7.946186"
"209.22","20223.08","10.45935","7.946732"
"209.23","20223.46","10.45985","7.946732"
"209.24","20223.78","10.46035","7.947273"
"209.25","20223.91","10.46085","7.947273"
"209.26","20223.78","10.46135","7.947865"
"209.27","20224.01","10.46184","7.948509"
"209.28","20224.02","10.46234","7.948509"
"209.29","20224.05","10.46284","7.94915"
"209.3","20224.06","10.46333","7.949715"
"209.31","20224.15","10.46383","7.949715"
"209.32","20224.09","10.46433","7.950161"
"209.33","20224.23","10.46483","7.950161"
"209.34","20224.32","10.46533","7.950539"
"209.35","20224.23","10.46583","7.951019"
"209.36","20224.21","10.46633","7.951019"
"209.37","20224.17","10.46683","7.951725"
"209.38","20224.54","10.46733","7.952541"
"209.39","20224.64","10.46783","7.952541"
"209.4","20224.69","10.46834","7.953205"
"209.41","20224.88","10.46884","7.953205"
"209.42","20224.44","10.46934","7.953598"
"209.43","20224.49","10.46984","7.953812"
"209.44","20224.7","10.47034","7.953812"
"209.45","20224.86","10.47084","7.954075"
"209.46","20225.07","10.47134","7.954075"
"209.47","20225","10.47183","7.954674"
"209.48","20224.97","10.47232","7.95575"
"209.49","20225.42","10.47282","7.95575"
"209.5","20225.05","10.47331","7.957245"
"209.51","20224.63","10.47381","7.958862"
"209.52","20224.97","10.47431","7.958862"
"209.53","20225.22","10.47481","7.96027"
"209.54","20225.13","10.47531","7.96027"
"209.55","20225","10.47581","7.961288"
"209.56","20225.11","10.47631","7.961941"
"209.57","20225.29","10.47681","7.961941"
"209.58","20224.99","10.47732","7.962353"
"209.59","20225.07","10.47782","7.962612"
"209.6","20225.53","10.47833","7.962612"
"209.61","20225.96","10.47883","7.962841"
"209.62","20225.86","10.47934","7.962841"
"209.63","20225.68","10.47985","7.963245"
"209.64","20225.79","10.48035","7.96397"
"209.65","20225.97","10.48085","7.96397"
"209.66","20226.64","10.48135","7.964977"
"209.67","20226.57","10.48184","7.964977"
"209.68","20226.66","10.48234","7.965996"
"209.69","20226.27","10.48284","7.966766"
"209.7","20226.48","10.48333","7.966766"
"209.71","20226.56","10.48384","7.96722"
"209.72","20226.72","10.48434","7.967541"
"209.73","20226.98","10.48484","7.967541"
"209.74","20227.05","10.48534","7.967911"
"209.75","20226.8","10.48584","7.96841"
"209.76","20227.31","10.48634","7.96841"
"209.77","20227.34","10.48684","7.968948"
"209.78","20226.96","10.48734","7.968948"
"209.79","20227.13","10.48784","7.970074"
"209.8","20227.37","10.48835","7.970074"
"209.81","20227.67","10.48885","7.970074"
"209.82","20227.38","10.48935","7.970074"
"209.83","20227.39","10.48985","7.970646"
"209.84","20227.75","10.49035","7.971123"
"209.85","20228.03","10.49085","7.971539"
"209.86","20227.92","10.49135","7.971539"
"209.87","20228.18","10.49185","7.972069"
"209.88","20228.25","10.49234","7.972855"
"209.89","20228.47","10.49283","7.972855"
"209.9","20228.54","10.49333","7.972855"
"209.91","20228.47","10.49382","7.973835"
"209.92","20228.66","10.49432","7.974812"
"209.93","20228.5","10.49482","7.975658"
"209.94","20228.14","10.49532","7.975658"
"209.95","20228.12","10.49581","7.97641"
"209.96","20228.22","10.49631","7.977177"
"209.97","20228.15","10.49681","7.977177"
"209.98","20228","10.49731","7.977177"
"209.99","20227.85","10.49781","7.977177"
"210","20227.66","10.49831","7.979229"
"210.01","20227.67","10.49881","7.979229"
"210.02","20227.9","10.49931","7.979229"
"210.03","20228.44","10.49982","7.980907"
"210.04","20228.42","10.50033","7.983131"
"210.05","20228.17","10.50084","7.983131"
"210.06","20228.11","10.50134","7.985565"
"210.07","20228.5","10.50184","7.985565"
"210.08","20228.83","10.50234","7.987728"
"210.09","20228.88","10.50284","7.989365"
"210.1","20229.31","10.50334","7.989365"
"210.11","20229.32","10.50383","7.990593"
"210.12","20229.71","10.50433","7.990593"
"210.13","20229.67","10.50483","7.991585"
"210.14","20229.28","10.50533","7.992401"
"210.15","20229.15","10.50583","7.992401"
"210.16","20229.36","10.50633","7.99308"
"210.17","20229.58","10.50683","7.993713"
"210.18","20229.36","10.50734","7.993713"
"210.19","20229.47","10.50784","7.994366"
"210.2","20229.71","10.50834","7.994961"
"210.21","20229.69","10.50884","7.994961"
"210.22","20229.95","10.50934","7.995419"
"210.23","20230.28","10.50985","7.995419"
"210.24","20230.2","10.51035","7.995842"
"210.25","20230.18","10.51086","7.996445"
"210.26","20230.11","10.51136","7.996445"
"210.27","20230.37","10.51186","7.997284"
"210.28","20230.53","10.51235","7.997284"
"210.29","20230.67","10.51285","7.998199"
"210.3","20230.94","10.51334","7.999043"
"210.31","20231.06","10.51383","7.999043"
"210.32","20230.75","10.51432","7.999043"
"210.33","20230.81","10.51481","7.999817"
"210.34","20230.71","10.51531","8.00061"
"210.35","20230.39","10.51581","8.001446"
"210.36","20230.02","10.51631","8.001446"
"210.37","20229.95","10.51681","8.002285"
"210.38","20230.04","10.51732","8.003006"
"210.39","20230.48","10.51782","8.003006"
"210.4","20230.46","10.51832","8.003494"
"210.41","20230.08","10.51882","8.003765"
"210.42","20230.75","10.51933","8.003765"
"210.43","20230.95","10.51983","8.004028"
"210.44","20230.95","10.52034","8.004028"
"210.45","20231.18","10.52084","8.004543"
"210.46","20231.14","10.52135","8.005402"
"210.47","20231.47","10.52185","8.005402"
"210.48","20231.57","10.52235","8.005402"
"210.49","20231.81","10.52285","8.006393"
"210.5","20232.06","10.52335","8.007225"
"210.51","20232.37","10.52384","8.007816"
"210.52","20231.93","10.52434","8.007816"
"210.53","20232.57","10.52484","8.00832"
"210.54","20232.73","10.52534","8.008896"
"210.55","20232.22","10.52583","8.008896"
"210.56","20232.05","10.52634","8.008896"
"210.57","20232.19","10.52684","8.009533"
"210.58","20232.32","10.52734","8.01012"
"210.59","20232.73","10.52783","8.01059"
"210.6","20232.23","10.52833","8.01059"
"210.61","20232.17","10.52883","8.010963"
"210.62","20232.49","10.52933","8.011395"
"210.63","20232.58","10.52983","8.011395"
"210.64","20232.41","10.53033","8.011395"
"210.65","20232.34","10.53083","8.011936"
"210.66","20231.99","10.53134","8.01247"
"210.67","20232.36","10.53184","8.01281"
"210.68","20232.3","10.53234","8.01281"
"210.69","20232.4","10.53284","8.012959"
"210.7","20232.79","10.53334","8.013187"
"210.71","20232.75","10.53383","8.013187"
"210.72","20233.08","10.53433","8.013187"
"210.73","20232.71","10.53482","8.013763"
"210.74","20232.88","10.53532","8.014709"
"210.75","20233.17","10.53581","8.015881"
"210.76","20233","10.53631","8.015881"
"210.77","20232.89","10.53681","8.017105"
"210.78","20232.72","10.53731","8.018257"
"210.79","20232.6","10.53781","8.018257"
"210.8","20232.6","10.53831","8.018257"
"210.81","20233.08","10.53881","8.019192"
"210.82","20233.23","10.53931","8.019844"
"210.83","20233.12","10.53981","8.020271"
"210.84","20233.3","10.54031","8.020271"
"210.85","20233.2","10.54082","8.020626"
"210.86","20233.04","10.54133","8.020626"
"210.87","20233.21","10.54184","8.021019"
"210.88","20233.58","10.54234","8.021019"
"210.89","20233.49","10.54285","8.021439"
"210.9","20233.75","10.54335","8.021805"
"210.91","20234.41","10.54385","8.022087"
"210.92","20234.47","10.54435","8.022087"
"210.93","20234.39","10.54485","8.022354"
"210.94","20234.75","10.54534","8.022354"
"210.95","20235.03","10.54584","8.022678"
"210.96","20234.43","10.54634","8.022678"
"210.97","20234.57","10.54684","8.023018"
"210.98","20234.55","10.54734","8.023373"
"210.99","20234.42","10.54784","8.023911"
"211","20234.55","10.54834","8.023911"
"211.01","20234.96","10.54884","8.024807"
"211.02","20234.94","10.54934","8.024807"
"211.03","20234.59","10.54984","8.026131"
"211.04","20234.85","10.55034","8.026131"
"211.05","20234.82","10.55084","8.027718"
"211.06","20234.81","10.55135","8.029224"
"211.07","20234.76","10.55185","8.030426"
"211.08","20234.95","10.55235","8.030426"
"211.09","20235.47","10.55285","8.031284"
"211.1","20235.47","10.55335","8.031284"
"211.11","20235.63","10.55385","8.031864"
"211.12","20235.84","10.55435","8.031864"
"211.13","20235.76","10.55484","8.032219"
"211.14","20236.1","10.55533","8.032463"
"211.15","20236.29","10.55582","8.032787"
"211.16","20235.87","10.55632","8.032787"
"211.17","20235.52","10.55681","8.033344"
"211.18","20234.86","10.55731","8.033344"
"211.19","20235.05","10.55781","8.034119"
"211.2","20235.19","10.55831","8.034119"
"211.21","20234.87","10.55881","8.034954"
"211.22","20234.86","10.55931","8.035656"
"211.23","20234.88","10.55982","8.036144"
"211.24","20235.04","10.56032","8.036144"
"211.25","20235.65","10.56082","8.036541"
"211.26","20235.29","10.56132","8.036541"
"211.27","20235.15","10.56183","8.037048"
"211.28","20235.47","10.56233","8.037048"
"211.29","20235.31","10.56284","8.037727"
"211.3","20235.44","10.56335","8.038448"
"211.31","20235.6","10.56385","8.038448"
"211.32","20235.83","10.56435","8.039093"
"211.33","20236.02","10.56485","8.039719"
"211.34","20236.05","10.56534","8.039719"
"211.35","20236.39","10.56584","8.040459"
"211.36","20236.65","10.56634","8.040459"
"211.37","20236.95","10.56684","8.041302"
"211.38","20237","10.56734","8.04213"
"211.39","20236.76","10.56784","8.04213"
"211.4","20236.53","10.56834","8.042938"
"211.41","20236.88","10.56884","8.043903"
"211.42","20237.07","10.56934","8.043903"
"211.43","20237.02","10.56984","8.04517"
"211.44","20236.75","10.57034","8.046654"
"211.45","20236.99","10.57084","8.046654"
"211.46","20236.76","10.57134","8.048103"
"211.47","20236.93","10.57184","8.048103"
"211.48","20237.06","10.57234","8.049267"
"211.49","20236.8","10.57285","8.050049"
"211.5","20236.83","10.57335","8.050049"
"211.51","20237.06","10.57386","8.050526"
"211.52","20237.09","10.57436","8.050526"
"211.53","20237.31","10.57485","8.050911"
"211.54","20237.35","10.57535","8.051437"
"211.55","20237.63","10.57585","8.051437"
"211.56","20237.85","10.57634","8.052189"
"211.57","20238.22","10.57683","8.053112"
"211.58","20237.91","10.57733","8.053112"
"211.59","20237.55","10.57783","8.054104"
"211.6","20237.6","10.57833","8.054104"
"211.61","20237.56","10.57883","8.055111"
"211.62","20237.5","10.57933","8.056145"
"211.63","20237.86","10.57983","8.056145"
"211.64","20237.92","10.58033","8.057163"
"211.65","20237.85","10.58083","8.058094"
"211.66","20238.03","10.58133","8.058094"
"211.67","20237.96","10.58183","8.058918"
"211.68","20237.86","10.58233","8.058918"
"211.69","20238.34","10.58284","8.059734"
"211.7","20238.26","10.58334","8.060623"
"211.71","20238.06","10.58385","8.060623"
"211.72","20238.19","10.58435","8.061577"
"211.73","20238.41","10.58486","8.061577"
"211.74","20238.65","10.58536","8.062519"
"211.75","20238.67","10.58585","8.063389"
"211.76","20238.92","10.58635","8.063389"
"211.77","20239.47","10.58684","8.06427"
"211.78","20239.66","10.58734","8.065247"
"211.79","20239.38","10.58784","8.065247"
"211.8","20239.07","10.58833","8.066345"
"211.81","20239.17","10.58883","8.067474"
"211.82","20239.55","10.58934","8.067474"
"211.83","20239.43","10.58984","8.068581"
"211.84","20239.53","10.59033","8.068581"
"211.85","20239.57","10.59083","8.069637"
"211.86","20239.73","10.59133","8.070675"
"211.87","20239.47","10.59183","8.070675"
"211.88","20239.56","10.59233","8.071751"
"211.89","20239.71","10.59284","8.071751"
"211.9","20239.69","10.59334","8.07283"
"211.91","20239.8","10.59384","8.073784"
"211.92","20239.72","10.59434","8.073784"
"211.93","20239.72","10.59485","8.074493"
"211.94","20240.12","10.59534","8.074982"
"211.95","20239.84","10.59584","8.074982"
"211.96","20239.64","10.59634","8.075375"
"211.97","20240.23","10.59683","8.075375"
"211.98","20240.51","10.59732","8.075813"
"211.99","20240.87","10.59782","8.076313"
"212","20240.5","10.59831","8.076313"
"212.01","20240.56","10.59881","8.076813"
"212.02","20240.08","10.59931","8.077251"
"212.03","20240.28","10.59981","8.077251"
"212.04","20239.92","10.60031","8.077663"
"212.05","20239.96","10.60082","8.077663"
"212.06","20240.84","10.60132","8.078457"
"212.07","20240.64","10.60182","8.078457"
"212.08","20240.55","10.60232","8.078457"
"212.09","20240.63","10.60282","8.07872"
"212.1","20240.78","10.60333","8.078911"
"212.11","20240.77","10.60383","8.078911"
"212.12","20240.86","10.60434","8.079205"
"212.13","20241.14","10.60485","8.079205"
"212.14","20241.45","10.60535","8.079792"
"212.15","20241.56","10.60585","8.080795"
"212.16","20241.66","10.60635","8.080795"
"212.17","20242.05","10.60685","8.082119"
"212.18","20242.29","10.60734","8.083515"
"212.19","20242.37","10.60784","8.083515"
"212.2","20242.27","10.60834","8.084709"
"212.21","20241.85","10.60884","8.084709"
"212.22","20241.61","10.60934","8.085533"
"212.23","20242.06","10.60984","8.086037"
"212.24","20242.24","10.61034","8.086037"
"212.25","20242.25","10.61085","8.086437"
"212.26","20242.37","10.61135","8.086437"
"212.27","20242.54","10.61185","8.087646"
"212.28","20242.31","10.61234","8.087646"
"212.29","20242.55","10.61285","8.087646"
"212.3","20242.44","10.61335","8.088509"
"212.31","20242.28","10.61385","8.089447"
"212.32","20242.62","10.61435","8.089447"
"212.33","20243.03","10.61485","8.089447"
"212.34","20243.26","10.61535","8.090366"
"212.35","20243.05","10.61585","8.091202"
"212.36","20242.96","10.61635","8.092041"
"212.37","20242.71","10.61685","8.092041"
"212.38","20243.14","10.61734","8.092995"
"212.39","20243.26","10.61783","8.094067"
"212.4","20243.26","10.61833","8.094067"
"212.41","20243.25","10.61882","8.094067"
"212.42","20243.21","10.61932","8.095123"
"212.43","20243.27","10.61981","8.096012"
"212.44","20243.22","10.62031","8.096775"
"212.45","20242.98","10.62082","8.096775"
"212.46","20242.66","10.62131","8.097557"
"212.47","20242.8","10.62181","8.098412"
"212.48","20242.89","10.62231","8.098412"
"212.49","20241.92","10.62281","8.098412"
"212.5","20241.31","10.62331","8.099167"
"212.51","20241.44","10.62381","8.09964"
"212.52","20241.51","10.62432","8.099915"
"212.53","20241.71","10.62483","8.099915"
"212.54","20241.59","10.62533","8.100361"
"212.55","20242.15","10.62584","8.101246"
"212.56","20242.45","10.62635","8.101246"
"212.57","20242.48","10.62685","8.101246"
"212.58","20242.96","10.62735","8.102482"
"212.59","20243.07","10.62784","8.103703"
"212.6","20243.01","10.62834","8.104599"
"212.61","20243.16","10.62884","8.104599"
"212.62","20243.26","10.62933","8.105148"
"212.63","20243.31","10.62983","8.105495"
"212.64","20243.46","10.63033","8.105495"
"212.65","20243.32","10.63084","8.105495"
"212.66","20243.31","10.63134","8.105797"
"212.67","20243.83","10.63184","8.106194"
"212.68","20243.76","10.63234","8.106812"
"212.69","20243.69","10.63284","8.106812"
"212.7","20243.61","10.63334","8.107628"
"212.71","20243.95","10.63384","8.107628"
"212.72","20244.14","10.63434","8.108459"
"212.73","20244.12","10.63485","8.109116"
"212.74","20244.35","10.63535","8.109116"
"212.75","20244.07","10.63585","8.109577"
"212.76","20244.28","10.63635","8.109985"
"212.77","20244.62","10.63685","8.109985"
"212.78","20244.73","10.63735","8.110565"
"212.79","20244.77","10.63785","8.110565"
"212.8","20244.98","10.63834","8.111408"
"212.81","20244.94","10.63883","8.111408"
"212.82","20244.77","10.63933","8.112389"
"212.83","20245.02","10.63982","8.113281"
"212.84","20244.61","10.64032","8.113937"
"212.85","20244.58","10.64082","8.113937"
"212.86","20244.86","10.64132","8.114483"
"212.87","20244.35","10.64182","8.114483"
"212.88","20244.22","10.64232","8.11512"
"212.89","20244.57","10.64282","8.115974"
"212.9","20244.69","10.64332","8.115974"
"212.91","20245","10.64382","8.116985"
"212.92","20245.06","10.64433","8.116985"
"212.93","20245.2","10.64483","8.117958"
"212.94","20245.08","10.64534","8.118713"
"212.95","20245.54","10.64584","8.118713"
"212.96","20245.49","10.64635","8.119225"
"212.97","20245.8","10.64685","8.119225"
"212.98","20245.97","10.64735","8.119576"
"212.99","20245.81","10.64785","8.119907"
"213","20245.85","10.64835","8.120327"
"213.01","20246.15","10.64885","8.120327"
"213.02","20246.23","10.64934","8.120861"
"213.03","20245.89","10.64984","8.120861"
"213.04","20245.9","10.65034","8.121471"
"213.05","20246.45","10.65083","8.121471"
"213.06","20246.28","10.65134","8.122066"
"213.07","20246.27","10.65184","8.122623"
"213.08","20245.93","10.65234","8.122623"
"213.09","20246.36","10.65284","8.123837"
"213.1","20246.59","10.65333","8.123837"
"213.11","20246.63","10.65383","8.123837"
"213.12","20246.57","10.65434","8.124554"
"213.13","20246.3","10.65484","8.124554"
"213.14","20246.45","10.65534","8.125374"
"213.15","20246.73","10.65584","8.126293"
"213.16","20246.41","10.65634","8.126293"
"213.17","20246.62","10.65684","8.127216"
"213.18","20246.94","10.65734","8.128033"
"213.19","20247.29","10.65784","8.128033"
"213.2","20247.13","10.65834","8.128742"
"213.21","20246.89","10.65884","8.128742"
"213.22","20247.36","10.65933","8.129448"
"213.23","20247.25","10.65982","8.130306"
"213.24","20247.32","10.66032","8.130306"
"213.25","20247.45","10.66082","8.131355"
"213.26","20247.06","10.66131","8.13245"
"213.27","20246.84","10.66181","8.13245"
"213.28","20247.18","10.66231","8.133408"
"213.29","20247.3","10.66281","8.134182"
"213.3","20247.37","10.66331","8.134182"
"213.31","20247.4","10.66381","8.134808"
"213.32","20247.39","10.66431","8.134808"
"213.33","20247.47","10.66481","8.135281"
"213.34","20247.32","10.66532","8.135658"
"213.35","20247.54","10.66582","8.135658"
"213.36","20247.76","10.66633","8.136055"
"213.37","20247.48","10.66684","8.136055"
"213.38","20248.04","10.66735","8.136559"
"213.39","20248.37","10.66785","8.137157"
"213.4","20248.49","10.66835","8.137157"
"213.41","20248.37","10.66885","8.137825"
"213.42","20248.75","10.66935","8.138611"
"213.43","20248.75","10.66985","8.138611"
"213.44","20248.62","10.67034","8.139557"
"213.45","20248.86","10.67084","8.139557"
"213.46","20249.2","10.67134","8.140553"
"213.47","20248.91","10.67184","8.141422"
"213.48","20248.93","10.67234","8.141422"
"213.49","20248.67","10.67284","8.142117"
"213.5","20248.88","10.67334","8.142715"
"213.51","20249.12","10.67384","8.142715"
"213.52","20249.04","10.67434","8.143246"
"213.53","20249.25","10.67484","8.143246"
"213.54","20249.46","10.67534","8.143635"
"213.55","20249.38","10.67585","8.143894"
"213.56","20249.41","10.67635","8.143894"
"213.57","20249.31","10.67685","8.144238"
"213.58","20249.62","10.67735","8.144871"
"213.59","20250.05","10.67785","8.144871"
"213.6","20250.21","10.67835","8.145741"
"213.61","20249.56","10.67885","8.145741"
"213.62","20249.83","10.67935","8.146656"
"213.63","20250.21","10.67984","8.147549"
"213.64","20250.22","10.68033","8.147549"
"213.65","20250.15","10.68083","8.14846"
"213.66","20249.88","10.68132","8.149384"
"213.67","20249.9","10.68182","8.149384"
"213.68","20249.82","10.68231","8.1502"
"213.69","20250.14","10.68281","8.1502"
"213.7","20249.91","10.68331","8.150879"
"213.71","20249.78","10.68381","8.151505"
"213.72","20249.67","10.68431","8.151505"
"213.73","20249.93","10.68481","8.152176"
"213.74","20249.77","10.68532","8.152939"
"213.75","20250.14","10.68582","8.152939"
