"SS400_3",,,
"時間","試験力","ストローク","変位計1"
"sec","N","mm","mm"
"135.01","18940.38","6.748854","3.547832"
"135.02","18940.37","6.749354","3.547832"
"135.03","18940.36","6.749854","3.54847"
"135.04","18940.36","6.750344","3.54847"
"135.05","18940.35","6.750844","3.548916"
"135.06","18940.35","6.751333","3.549244"
"135.07","18940.35","6.751823","3.549244"
"135.08","18940.35","6.752323","3.549244"
"135.09","18940.33","6.752823","3.549595"
"135.1","18940.32","6.753323","3.55006"
"135.11","18940.31","6.753823","3.550671"
"135.12","18940.31","6.754323","3.550671"
"135.13","18940.3","6.754823","3.551369"
"135.14","18940.28","6.755323","3.551369"
"135.15","18940.27","6.755823","3.552086"
"135.16","18938.13","6.756323","3.552086"
"135.17","18937.89","6.756823","3.552738"
"135.18","18937.8","6.757333","3.553318"
"135.19","18937.94","6.757843","3.553947"
"135.2","18937.75","6.758344","3.553947"
"135.21","18937.82","6.758854","3.554722"
"135.22","18937.71","6.759354","3.555603"
"135.23","18938.17","6.759864","3.555603"
"135.24","18938.87","6.760365","3.555603"
"135.25","18939","6.760854","3.556446"
"135.26","18938.58","6.761354","3.557178"
"135.27","18938.6","6.761844","3.557858"
"135.28","18938.63","6.762344","3.557858"
"135.29","18938.45","6.762844","3.558582"
"135.3","18938.6","6.763344","3.558582"
"135.31","18938.45","6.763844","3.559399"
"135.32","18937.93","6.764344","3.559399"
"135.33","18937.52","6.764843","3.560276"
"135.34","18937.54","6.765344","3.561108"
"135.35","18937.68","6.765833","3.561813"
"135.36","18937.71","6.766333","3.561813"
"135.37","18937.61","6.766844","3.562359"
"135.38","18937.7","6.767344","3.562359"
"135.39","18937.66","6.767844","3.562798"
"135.4","18937.79","6.768343","3.562798"
"135.41","18937.58","6.768854","3.563221"
"135.42","18937.55","6.769354","3.563732"
"135.43","18937.62","6.769854","3.564396"
"135.44","18937.75","6.770354","3.564396"
"135.45","18937.98","6.770844","3.565228"
"135.46","18937.68","6.771344","3.565228"
"135.47","18937.56","6.771833","3.566097"
"135.48","18937.24","6.772323","3.566097"
"135.49","18937","6.772823","3.566837"
"135.5","18936.72","6.773313","3.567375"
"135.51","18936.69","6.773812","3.567375"
"135.52","18936.99","6.774312","3.567837"
"135.53","18936.71","6.774823","3.568405"
"135.54","18936.56","6.775312","3.568405"
"135.55","18936.79","6.775813","3.569157"
"135.56","18936.74","6.776323","3.569157"
"135.57","18936.65","6.776823","3.570015"
"135.58","18936.44","6.777323","3.570892"
"135.59","18936.71","6.777823","3.570892"
"135.6","18936.71","6.778333","3.571735"
"135.61","18936.67","6.778844","3.572556"
"135.62","18936.57","6.779344","3.572556"
"135.63","18936.92","6.779854","3.573353"
"135.64","18936.81","6.780354","3.574089"
"135.65","18937.03","6.780854","3.574089"
"135.66","18937.43","6.781354","3.57476"
"135.67","18937.24","6.781854","3.57476"
"135.68","18937.32","6.782344","3.575386"
"135.69","18937.32","6.782844","3.576031"
"135.7","18937.48","6.783344","3.576031"
"135.71","18937.53","6.783844","3.57674"
"135.72","18937.25","6.784344","3.57674"
"135.73","18937.17","6.784843","3.577545"
"135.74","18936.87","6.785354","3.578403"
"135.75","18936.81","6.785854","3.578403"
"135.76","18936.5","6.786344","3.579247"
"135.77","18936.82","6.786844","3.580013"
"135.78","18936.89","6.787344","3.580013"
"135.79","18936.85","6.787844","3.580681"
"135.8","18937.32","6.788344","3.580681"
"135.81","18936.69","6.788844","3.581242"
"135.82","18936.58","6.789354","3.581707"
"135.83","18936.27","6.789854","3.581707"
"135.84","18935.77","6.790354","3.582153"
"135.85","18936.01","6.790854","3.582657"
"135.86","18936.49","6.791354","3.582657"
"135.87","18936.63","6.791844","3.583256"
"135.88","18936.18","6.792344","3.583256"
"135.89","18936.19","6.792833","3.583904"
"135.9","18936.14","6.793323","3.584541"
"135.91","18936.32","6.793823","3.584541"
"135.92","18936.16","6.794323","3.585155"
"135.93","18936.28","6.794823","3.585793"
"135.94","18936.07","6.795312","3.585793"
"135.95","18935.59","6.795813","3.586491"
"135.96","18935.44","6.796312","3.586491"
"135.97","18935.69","6.796813","3.587234"
"135.98","18935.66","6.797312","3.587986"
"135.99","18935.41","6.797812","3.587986"
"136","18934.91","6.798313","3.588688"
"136.01","18935.24","6.798823","3.589302"
"136.02","18935.43","6.799333","3.589302"
"136.03","18935.55","6.799833","3.589855"
"136.04","18935.8","6.800344","3.589855"
"136.05","18935.7","6.800854","3.590836"
"136.06","18936.23","6.801354","3.590836"
"136.07","18936.68","6.801854","3.590836"
"136.08","18936.64","6.802354","3.591312"
"136.09","18936.46","6.802854","3.591881"
"136.1","18936.33","6.803344","3.591881"
"136.11","18936.11","6.803843","3.592537"
"136.12","18936.13","6.804344","3.592537"
"136.13","18936.22","6.804844","3.593204"
"136.14","18936.28","6.805344","3.593777"
"136.15","18935.81","6.805844","3.593777"
"136.16","18935.83","6.806344","3.594223"
"136.17","18935.89","6.806844","3.594601"
"136.18","18935.54","6.807343","3.594601"
"136.19","18935.4","6.807844","3.594982"
"136.2","18935.58","6.808344","3.594982"
"136.21","18935.59","6.808844","3.595432"
"136.22","18935.63","6.809344","3.596001"
"136.23","18935.54","6.809854","3.596001"
"136.24","18935.56","6.810354","3.596668"
"136.25","18935.5","6.810864","3.597393"
"136.26","18935.33","6.811365","3.598099"
"136.27","18935.5","6.811854","3.598099"
"136.28","18935.45","6.812354","3.598099"
"136.29","18935.63","6.812844","3.598766"
"136.3","18935.47","6.813333","3.599426"
"136.31","18934.98","6.813823","3.599426"
"136.32","18934.98","6.814323","3.600082"
"136.33","18934.94","6.814813","3.600082"
"136.34","18934.84","6.815312","3.600735"
"136.35","18934.35","6.815823","3.601357"
"136.36","18934.2","6.816323","3.601357"
"136.37","18934.23","6.816823","3.601974"
"136.38","18934.21","6.817323","3.602608"
"136.39","18934.78","6.817823","3.602608"
"136.4","18934.37","6.818323","3.603264"
"136.41","18934.16","6.818833","3.603264"
"136.42","18934.71","6.819333","3.603943"
"136.43","18934.59","6.819844","3.604591"
"136.44","18934.58","6.820343","3.604591"
"136.45","18934.69","6.820844","3.605141"
"136.46","18934.32","6.821344","3.605549"
"136.47","18934.24","6.821854","3.605873"
"136.48","18934.63","6.822354","3.605873"
"136.49","18934.75","6.822854","3.605873"
"136.5","18934.95","6.823344","3.60622"
"136.51","18934.92","6.823843","3.606697"
"136.52","18934.4","6.824344","3.606697"
"136.53","18934.76","6.824833","3.607307"
"136.54","18934.61","6.825333","3.607307"
"136.55","18934.33","6.825833","3.607975"
"136.56","18934.13","6.826344","3.608604"
"136.57","18934.14","6.826844","3.608604"
"136.58","18934.35","6.827343","3.609165"
"136.59","18934.32","6.827844","3.609676"
"136.6","18933.81","6.828344","3.609676"
"136.61","18933.68","6.828844","3.609676"
"136.62","18933.77","6.829333","3.610153"
"136.63","18934.15","6.829844","3.610638"
"136.64","18933.74","6.830344","3.611168"
"136.65","18933.69","6.830843","3.611168"
"136.66","18934.07","6.831344","3.611786"
"136.67","18933.97","6.831854","3.61245"
"136.68","18933.96","6.832354","3.613052"
"136.69","18933.99","6.832844","3.613052"
"136.7","18933.76","6.833344","3.613052"
"136.71","18934.08","6.833844","3.613525"
"136.72","18933.9","6.834333","3.613873"
"136.73","18933.76","6.834823","3.613873"
"136.74","18933.79","6.835323","3.614159"
"136.75","18933.81","6.835823","3.614513"
"136.76","18933.6","6.836323","3.614513"
"136.77","18933.3","6.836823","3.614513"
"136.78","18933.4","6.837312","3.615021"
"136.79","18933.04","6.837812","3.615646"
"136.8","18933.12","6.838313","3.616283"
"136.81","18933.01","6.838812","3.616283"
"136.82","18933.14","6.839313","3.616856"
"136.83","18932.67","6.839823","3.617374"
"136.84","18932.52","6.840323","3.617374"
"136.85","18932.65","6.840833","3.617374"
"136.86","18932.53","6.841344","3.617886"
"136.87","18932.53","6.841844","3.618347"
"136.88","18932.77","6.842354","3.618702"
"136.89","18933.17","6.842854","3.618984"
"136.9","18933.24","6.843354","3.618984"
"136.91","18933.18","6.843854","3.619278"
"136.92","18933.62","6.844344","3.619278"
"136.93","18934.15","6.844844","3.619682"
"136.94","18933.88","6.845344","3.619682"
"136.95","18933.43","6.845844","3.620209"
"136.96","18933.19","6.846344","3.620827"
"136.97","18933.12","6.846844","3.620827"
"136.98","18933.19","6.847343","3.62149"
"136.99","18932.95","6.847844","3.622131"
"137","18932.81","6.848344","3.622131"
"137.01","18932.81","6.848844","3.622131"
"137.02","18932.46","6.849344","3.622662"
"137.03","18932.41","6.849844","3.623051"
"137.04","18932.47","6.850344","3.623352"
"137.05","18932.79","6.850844","3.623352"
"137.06","18932.64","6.851354","3.623669"
"137.07","18932.3","6.851854","3.623669"
"137.08","18932.21","6.852354","3.624054"
"137.09","18932.77","6.852854","3.624481"
"137.1","18932.41","6.853354","3.624481"
"137.11","18932.14","6.853854","3.624924"
"137.12","18932.48","6.854344","3.62532"
"137.13","18932.39","6.854833","3.62532"
"137.14","18932.33","6.855323","3.625675"
"137.15","18931.92","6.855823","3.625675"
"137.16","18931.27","6.856312","3.626057"
"137.17","18931.33","6.856812","3.626522"
"137.18","18930.92","6.857312","3.626522"
"137.19","18930.78","6.857812","3.627075"
"137.2","18930.77","6.858313","3.627617"
"137.21","18930.87","6.858812","3.627617"
"137.22","18931.07","6.859313","3.628094"
"137.23","18930.79","6.859812","3.628094"
"137.24","18930.82","6.860312","3.628487"
"137.25","18930.83","6.860823","3.628487"
"137.26","18930.54","6.861323","3.62883"
"137.27","18930.63","6.861833","3.629173"
"137.28","18930.88","6.862333","3.629562"
"137.29","18930.98","6.862844","3.629971"
"137.3","18931.05","6.863344","3.629971"
"137.31","18931.21","6.863854","3.629971"
"137.32","18931.49","6.864354","3.630363"
"137.33","18931.7","6.864854","3.630363"
"137.34","18931.86","6.865344","3.630718"
"137.35","18932.07","6.865844","3.631084"
"137.36","18931.76","6.866343","3.631519"
"137.37","18931.44","6.866844","3.631519"
"137.38","18931.55","6.867344","3.632034"
"137.39","18931.25","6.867844","3.632034"
"137.4","18930.93","6.868344","3.632595"
"137.41","18930.79","6.868844","3.632595"
"137.42","18930.8","6.869344","3.633152"
"137.43","18930.7","6.869843","3.633667"
"137.44","18930.74","6.870344","3.633667"
"137.45","18930.77","6.870844","3.634129"
"137.46","18930.93","6.871344","3.634579"
"137.47","18931.09","6.871854","3.634579"
"137.48","18930.71","6.872354","3.635071"
"137.49","18930.46","6.872854","3.635071"
"137.5","18930.29","6.873354","3.636982"
"137.51","18930.21","6.873854","3.636982"
"137.52","18930.21","6.874354","3.636982"
"137.53","18930.43","6.874844","3.639076"
"137.54","18930.24","6.875344","3.642029"
"137.55","18930.52","6.875833","3.642029"
"137.56","18930.44","6.876333","3.645363"
"137.57","18930.32","6.876823","3.645363"
"137.58","18930.1","6.877323","3.648487"
"137.59","18929.78","6.877823","3.651066"
"137.6","18929.29","6.878323","3.651066"
"137.61","18928.91","6.878812","3.653049"
"137.62","18928.64","6.879313","3.65456"
"137.63","18928.75","6.879812","3.65456"
"137.64","18928.55","6.880312","3.655727"
"137.65","18928.34","6.880813","3.655727"
"137.66","18928.35","6.881323","3.656658"
"137.67","18928.5","6.881823","3.657452"
"137.68","18928.54","6.882333","3.657452"
"137.69","18928.59","6.882833","3.658207"
"137.7","18928.12","6.883344","3.658993"
"137.71","18928.46","6.883844","3.659756"
"137.72","18928.98","6.884354","3.659756"
"137.73","18929.08","6.884854","3.659756"
"137.74","18929.26","6.885354","3.660397"
"137.75","18929.08","6.885854","3.660885"
"137.76","18928.77","6.886343","3.660885"
"137.77","18929.3","6.886844","3.661293"
"137.78","18929.17","6.887333","3.661697"
"137.79","18928.92","6.887833","3.661697"
"137.8","18928.73","6.888333","3.662148"
"137.81","18928.15","6.888833","3.662148"
"137.82","18927.87","6.889333","3.662636"
"137.83","18928.26","6.889833","3.663151"
"137.84","18928.42","6.890333","3.663151"
"137.85","18928.46","6.890833","3.663643"
"137.86","18928.35","6.891333","3.664089"
"137.87","18928.22","6.891833","3.664089"
"137.88","18928.04","6.892344","3.664494"
"137.89","18927.85","6.892844","3.664494"
"137.9","18927.57","6.893343","3.66489"
"137.91","18927.84","6.893854","3.665344"
"137.92","18928.09","6.894354","3.665344"
"137.93","18927.95","6.894854","3.665855"
"137.94","18927.83","6.895354","3.666397"
"137.95","18927.77","6.895844","3.666397"
"137.96","18928.31","6.896344","3.666943"
"137.97","18928.13","6.896833","3.666943"
"137.98","18927.81","6.897323","3.667461"
"137.99","18927.63","6.897823","3.667953"
"138","18927.46","6.898313","3.667953"
"138.01","18927.38","6.898812","3.668423"
"138.02","18926.97","6.899312","3.668884"
"138.03","18926.53","6.899812","3.668884"
"138.04","18926.56","6.900312","3.66935"
"138.05","18926.67","6.900823","3.66935"
"138.06","18926.75","6.901323","3.669827"
"138.07","18926.65","6.901823","3.670303"
"138.08","18926.36","6.902323","3.670303"
"138.09","18926.49","6.902833","3.67078"
"138.1","18926.2","6.903344","3.67078"
"138.11","18926.17","6.903844","3.671238"
"138.12","18926.2","6.904354","3.671661"
"138.13","18926.6","6.904854","3.671661"
"138.14","18926.8","6.905365","3.672085"
"138.15","18926.68","6.905854","3.672543"
"138.16","18926.8","6.906354","3.672543"
"138.17","18926.88","6.906854","3.673035"
"138.18","18926.96","6.907354","3.673035"
"138.19","18926.54","6.907844","3.673553"
"138.2","18926.29","6.908344","3.674107"
"138.21","18926.22","6.908844","3.674107"
"138.22","18925.81","6.909344","3.674683"
"138.23","18925.68","6.909854","3.675274"
"138.24","18926.11","6.910354","3.675274"
"138.25","18925.84","6.910844","3.675873"
"138.26","18925.46","6.911344","3.675873"
"138.27","18925.43","6.911844","3.676502"
"138.28","18925.38","6.912344","3.677189"
"138.29","18925.01","6.912844","3.677189"
"138.3","18925.07","6.913344","3.677929"
"138.31","18925.39","6.913854","3.677929"
"138.32","18925.04","6.914354","3.679459"
"138.33","18925.09","6.914854","3.679459"
"138.34","18925.04","6.915354","3.679459"
"138.35","18924.87","6.915854","3.680161"
"138.36","18925.15","6.916354","3.680809"
"138.37","18925.34","6.916854","3.680809"
"138.38","18925.24","6.917344","3.681419"
"138.39","18924.85","6.917844","3.681995"
"138.4","18924.71","6.918333","3.681995"
"138.41","18924.61","6.918833","3.682537"
"138.42","18924.46","6.919323","3.682537"
"138.43","18924.01","6.919823","3.683064"
"138.44","18923.74","6.920323","3.68362"
"138.45","18923.8","6.920823","3.68362"
"138.46","18923.74","6.921323","3.684223"
"138.47","18923.72","6.921823","3.684223"
"138.48","18923.54","6.922323","3.68486"
"138.49","18923.66","6.922823","3.685474"
"138.5","18923.41","6.923323","3.685474"
"138.51","18923.32","6.923823","3.686039"
"138.52","18923.77","6.924333","3.686554"
"138.53","18923.72","6.924844","3.686554"
"138.54","18923.7","6.925344","3.686554"
"138.55","18923.46","6.925854","3.687073"
"138.56","18923.48","6.926354","3.687641"
"138.57","18923.92","6.926854","3.688244"
"138.58","18924.08","6.927354","3.688244"
"138.59","18924.22","6.927844","3.688869"
"138.6","18923.96","6.928344","3.689522"
"138.61","18923.86","6.928843","3.689522"
"138.62","18923.88","6.929333","3.690197"
"138.63","18923.68","6.929833","3.690197"
"138.64","18923.41","6.930344","3.69088"
"138.65","18923.59","6.930844","3.691578"
"138.66","18923.22","6.931344","3.691578"
"138.67","18923.22","6.931844","3.692295"
"138.68","18923.2","6.932343","3.693016"
"138.69","18923.13","6.932844","3.693016"
"138.7","18923.43","6.933344","3.693016"
"138.71","18923.46","6.933844","3.693695"
"138.72","18923.03","6.934354","3.694317"
"138.73","18922.85","6.934854","3.694916"
"138.74","18922.76","6.935354","3.695553"
"138.75","18922.98","6.935854","3.695553"
"138.76","18923.29","6.936354","3.696239"
"138.77","18923.26","6.936854","3.696239"
"138.78","18923.21","6.937354","3.696239"
"138.79","18922.89","6.937854","3.69698"
"138.8","18922.59","6.938333","3.697788"
"138.81","18922.66","6.938833","3.698673"
"138.82","18922.55","6.939323","3.698673"
"138.83","18922.31","6.939823","3.699635"
"138.84","18921.2","6.940312","3.699635"
"138.85","18920.7","6.940813","3.700611"
"138.86","18921.01","6.941323","3.701542"
"138.87","18920.68","6.941823","3.701542"
"138.88","18920.33","6.942323","3.70237"
"138.89","18920.63","6.942823","3.703075"
"138.9","18920.7","6.943323","3.703075"
"138.91","18921.1","6.943823","3.703682"
"138.92","18921","6.944333","3.703682"
"138.93","18920.95","6.944833","3.704216"
"138.94","18920.89","6.945343","3.704216"
"138.95","18921.2","6.945844","3.705162"
"138.96","18921.54","6.946354","3.705162"
"138.97","18921.38","6.946854","3.705666"
"138.98","18921.55","6.947354","3.705666"
"138.99","18921.52","6.947854","3.706242"
"139","18921.35","6.948354","3.706242"
"139.01","18921.41","6.948843","3.706917"
"139.02","18921.68","6.949344","3.706917"
"139.03","18921.74","6.949844","3.70768"
"139.04","18921.26","6.950344","3.708519"
"139.05","18921.43","6.950844","3.708519"
"139.06","18921.34","6.951344","3.709385"
"139.07","18921.12","6.951844","3.710255"
"139.08","18921.07","6.952343","3.710255"
"139.09","18921.13","6.952844","3.711143"
"139.1","18920.84","6.953344","3.711143"
"139.11","18920.88","6.953844","3.712021"
"139.12","18920.65","6.954344","3.712849"
"139.13","18920.26","6.954844","3.712849"
"139.14","18920.2","6.955344","3.713562"
"139.15","18920.25","6.955843","3.714142"
"139.16","18920.19","6.956354","3.714142"
"139.17","18919.97","6.956854","3.714684"
"139.18","18919.88","6.957354","3.714684"
"139.19","18919.88","6.957854","3.715305"
"139.2","18920.1","6.958344","3.716072"
"139.21","18920.43","6.958844","3.716072"
"139.22","18920.21","6.959333","3.716934"
"139.23","18920.13","6.959823","3.717728"
"139.24","18919.78","6.960323","3.717728"
"139.25","18919.75","6.960823","3.718361"
"139.26","18919.55","6.961312","3.718361"
"139.27","18919.08","6.961812","3.718857"
"139.28","18918.81","6.962312","3.719357"
"139.29","18918.56","6.962823","3.719357"
"139.3","18918.36","6.963323","3.71994"
"139.31","18918.37","6.963823","3.720604"
"139.32","18918.77","6.964323","3.720604"
"139.33","18918.9","6.964823","3.721313"
"139.34","18918.56","6.965333","3.721313"
"139.35","18918.68","6.965833","3.722038"
"139.36","18918.9","6.966344","3.722782"
"139.37","18918.92","6.966854","3.722782"
"139.38","18918.97","6.967354","3.723518"
"139.39","18918.62","6.967865","3.724255"
"139.4","18918.79","6.968354","3.724255"
"139.41","18919.01","6.968854","3.725029"
"139.42","18918.72","6.969354","3.725029"
"139.43","18918.67","6.969854","3.72588"
"139.44","18918.47","6.970344","3.726784"
"139.45","18918.61","6.970844","3.726784"
"139.46","18918.44","6.971344","3.727715"
"139.47","18918.09","6.971844","3.728611"
"139.48","18918.06","6.972343","3.728611"
"139.49","18917.73","6.972844","3.729416"
"139.5","18917.25","6.973344","3.729416"
"139.51","18917.11","6.973844","3.730091"
"139.52","18917.3","6.974344","3.730682"
"139.53","18917.2","6.974844","3.730682"
"139.54","18917.34","6.975344","3.731293"
"139.55","18917.23","6.975844","3.731926"
"139.56","18916.92","6.976354","3.732517"
"139.57","18917.08","6.976854","3.732517"
"139.58","18917.31","6.977354","3.732517"
"139.59","18917.2","6.977854","3.733059"
"139.6","18916.73","6.978354","3.733612"
"139.61","18916.5","6.978854","3.733612"
"139.62","18916.84","6.979344","3.734238"
"139.63","18917.12","6.979844","3.734909"
"139.64","18916.97","6.980333","3.734909"
"139.65","18916.58","6.980833","3.735558"
"139.66","18916.18","6.981323","3.735558"
"139.67","18916.06","6.981823","3.736156"
"139.68","18915.66","6.982323","3.736759"
"139.69","18914.8","6.982823","3.736759"
"139.7","18915.18","6.983323","3.737392"
"139.71","18915.54","6.983823","3.738029"
"139.72","18915.43","6.984323","3.738029"
"139.73","18915.04","6.984823","3.738621"
"139.74","18914.68","6.985323","3.738621"
"139.75","18914.79","6.985823","3.739193"
"139.76","18914.75","6.986323","3.739769"
"139.77","18914.79","6.986833","3.739769"
"139.78","18914.77","6.987344","3.740307"
"139.79","18914.91","6.987844","3.740765"
"139.8","18915.01","6.988354","3.740765"
"139.81","18915.06","6.988854","3.741123"
"139.82","18915.17","6.989354","3.741123"
"139.83","18915.14","6.989854","3.741489"
"139.84","18915.38","6.990344","3.741966"
"139.85","18915.1","6.990844","3.741966"
"139.86","18914.86","6.991343","3.742561"
"139.87","18914.79","6.991844","3.74321"
"139.88","18914.85","6.992344","3.74321"
"139.89","18915","6.992844","3.743847"
"139.9","18914.55","6.993344","3.743847"
"139.91","18914.41","6.993844","3.744446"
"139.92","18914.01","6.994344","3.745018"
"139.93","18914.29","6.994843","3.745018"
"139.94","18914.1","6.995344","3.745552"
"139.95","18914.13","6.995844","3.745552"
"139.96","18913.93","6.996344","3.746071"
"139.97","18913.94","6.996844","3.746582"
"139.98","18913.89","6.997354","3.746582"
"139.99","18913.45","6.997854","3.747089"
"140","18913.34","6.998354","3.747585"
"140.01","18913.66","6.998854","3.747585"
"140.02","18913.82","6.999354","3.748062"
"140.03","18913.65","6.999844","3.748062"
"140.04","18913.74","7.000344","3.748539"
"140.05","18913.32","7.000833","3.749046"
"140.06","18913.32","7.001333","3.749046"
"140.07","18913.05","7.001823","3.749599"
"140.08","18912.93","7.002323","3.750156"
"140.09","18912.81","7.002823","3.750156"
"140.1","18912.51","7.003323","3.750679"
"140.11","18912.12","7.003823","3.750679"
"140.12","18912.19","7.004323","3.751141"
"140.13","18912.3","7.004812","3.75156"
"140.14","18911.92","7.005312","3.75156"
"140.15","18911.67","7.005813","3.752026"
"140.16","18911.64","7.006323","3.752594"
"140.17","18911.54","7.006823","3.753204"
"140.18","18911.74","7.007333","3.753204"
"140.19","18911.8","7.007833","3.753204"
"140.2","18911.53","7.008344","3.753719"
"140.21","18911.38","7.008844","3.754074"
"140.22","18911.52","7.009354","3.754074"
"140.23","18911.86","7.009854","3.754368"
"140.24","18911.93","7.010354","3.754368"
"140.25","18912.22","7.010854","3.754742"
"140.26","18912.05","7.011343","3.755257"
"140.27","18912.05","7.011844","3.755257"
"140.28","18911.63","7.012333","3.755844"
"140.29","18911.35","7.012833","3.756397"
"140.3","18911.54","7.013333","3.756397"
"140.31","18911.24","7.013833","3.75687"
"140.32","18910.53","7.014333","3.75687"
"140.33","18910.46","7.014833","3.757282"
"140.34","18910.35","7.015333","3.75769"
"140.35","18910.3","7.015833","3.75769"
"140.36","18910.5","7.016333","3.758148"
"140.37","18910.38","7.016833","3.758709"
"140.38","18910.42","7.017344","3.759403"
"140.39","18910.04","7.017844","3.759403"
"140.4","18910.04","7.018343","3.759403"
"140.41","18910.2","7.018854","3.760162"
"140.42","18910.14","7.019344","3.760899"
"140.43","18910.23","7.019854","3.760899"
"140.44","18909.95","7.020354","3.761547"
"140.45","18909.84","7.020844","3.762093"
"140.46","18909.77","7.021344","3.762093"
"140.47","18909.96","7.021833","3.762569"
"140.48","18909.87","7.022333","3.762569"
"140.49","18909.5","7.022823","3.763035"
"140.5","18909.13","7.023323","3.763535"
"140.51","18909.16","7.023823","3.763535"
"140.52","18908.93","7.024323","3.764061"
"140.53","18908.88","7.024823","3.764542"
"140.54","18908.45","7.025323","3.764542"
"140.55","18908.56","7.025823","3.76495"
"140.56","18908.46","7.026323","3.76495"
"140.57","18908.49","7.026823","3.765327"
"140.58","18908.57","7.027333","3.765713"
"140.59","18908.83","7.027833","3.766102"
"140.6","18908.69","7.028344","3.766102"
"140.61","18908.58","7.028844","3.766102"
"140.62","18908.62","7.029354","3.766468"
"140.63","18908.52","7.029854","3.766796"
"140.64","18908.18","7.030354","3.766796"
"140.65","18908.51","7.030854","3.767078"
"140.66","18908.62","7.031354","3.767326"
"140.67","18908.34","7.031844","3.767326"
"140.68","18908.02","7.032344","3.767559"
"140.69","18908.13","7.032844","3.767559"
"140.7","18908.07","7.033344","3.767818"
"140.71","18908.1","7.033844","3.768158"
"140.72","18907.65","7.034344","3.768158"
"140.73","18907.41","7.034843","3.768589"
"140.74","18907.55","7.035344","3.769093"
"140.75","18907.01","7.035844","3.769093"
"140.76","18906.91","7.036344","3.769581"
"140.77","18906.77","7.036844","3.769581"
"140.78","18906.8","7.037344","3.769978"
"140.79","18906.6","7.037844","3.769978"
"140.8","18906.67","7.038344","3.770672"
"140.81","18906.62","7.038844","3.770672"
"140.82","18906.49","7.039344","3.771149"
"140.83","18906.53","7.039854","3.771149"
"140.84","18906.46","7.040354","3.771687"
"140.85","18906.52","7.040854","3.771687"
"140.86","18906.38","7.041344","3.772243"
"140.87","18906.44","7.041844","3.772243"
"140.88","18906.28","7.042333","3.772789"
"140.89","18905.8","7.042833","3.773331"
"140.9","18905.52","7.043323","3.773819"
"140.91","18905.35","7.043823","3.773819"
"140.92","18905.15","7.044312","3.774242"
"140.93","18905.09","7.044812","3.774242"
"140.94","18904.76","7.045312","3.774635"
"140.95","18904.65","7.045813","3.774635"
"140.96","18904.74","7.046312","3.775017"
"140.97","18904.44","7.046813","3.775372"
"140.98","18904.32","7.047312","3.77573"
"140.99","18904.19","7.047812","3.77573"
"141","18904.35","7.048312","3.77573"
"141.01","18904.23","7.048823","3.77573"
"141.02","18904.01","7.049323","3.776314"
"141.03","18904.25","7.049833","3.777538"
"141.04","18903.98","7.050344","3.777538"
"141.05","18903.88","7.050844","3.779751"
"141.06","18904.2","7.051343","3.779751"
"141.07","18904.42","7.051844","3.782837"
"141.08","18904.25","7.052344","3.782837"
"141.09","18904.17","7.052844","3.782837"
"141.1","18904.12","7.053344","3.786152"
"141.11","18904.11","7.053833","3.788952"
"141.12","18904.44","7.054333","3.788952"
"141.13","18903.92","7.054833","3.790924"
"141.14","18903.78","7.055333","3.790924"
"141.15","18903.37","7.055844","3.792229"
"141.16","18903.23","7.056344","3.793156"
"141.17","18903.34","7.056844","3.793156"
"141.18","18903.34","7.057343","3.793873"
"141.19","18903.11","7.057844","3.794407"
"141.2","18902.56","7.058344","3.794842"
"141.21","18902.76","7.058844","3.794842"
"141.22","18903.08","7.059344","3.794842"
"141.23","18902.75","7.059854","3.795338"
"141.24","18902.66","7.060354","3.79599"
"141.25","18902","7.060854","3.79599"
"141.26","18902.14","7.061354","3.796753"
"141.27","18902.21","7.061854","3.796753"
"141.28","18902.05","7.062354","3.797493"
"141.29","18901.94","7.062844","3.798157"
"141.3","18902.4","7.063344","3.798157"
"141.31","18901.86","7.063833","3.798756"
"141.32","18901.61","7.064323","3.799309"
"141.33","18901.15","7.064823","3.799309"
"141.34","18901.06","7.065323","3.799786"
"141.35","18900.69","7.065813","3.799786"
"141.36","18900.65","7.066323","3.80019"
"141.37","18900.31","7.066823","3.800564"
"141.38","18900.18","7.067323","3.800564"
"141.39","18900.05","7.067823","3.800964"
"141.4","18899.94","7.068323","3.801399"
"141.41","18900.2","7.068823","3.801849"
"141.42","18900.27","7.069333","3.801849"
"141.43","18900.38","7.069833","3.801849"
"141.44","18900.48","7.070343","3.802319"
"141.45","18900.16","7.070844","3.802818"
"141.46","18900.35","7.071354","3.802818"
"141.47","18900.15","7.071854","3.803349"
"141.48","18900.12","7.072354","3.803886"
"141.49","18900.47","7.072854","3.803886"
"141.5","18900.06","7.073344","3.804367"
"141.51","18899.84","7.073843","3.804367"
"141.52","18900.04","7.074333","3.80476"
"141.53","18900.12","7.074833","3.805073"
"141.54","18899.39","7.075333","3.805073"
"141.55","18898.8","7.075833","3.805412"
"141.56","18898.8","7.076344","3.805878"
"141.57","18898.85","7.076833","3.805878"
"141.58","18898.56","7.077333","3.806469"
"141.59","18898.56","7.077833","3.806469"
"141.6","18898.62","7.078333","3.807095"
"141.61","18898.36","7.078833","3.807686"
"141.62","18898.57","7.079333","3.808228"
"141.63","18898.46","7.079833","3.808228"
"141.64","18897.81","7.080333","3.808228"
"141.65","18897.53","7.080843","3.808758"
