"SS400_1",,,
"時間","試験力","ストローク","変位計1"
"155.62","15001.92","7.779313","6.260815"
"155.63","15001.83","7.779812","6.265785"
"155.64","15002.09","7.780313","6.265785"
"155.65","15002.23","7.780812","6.269135"
"155.66","15002.17","7.781312","6.271713"
"155.67","15002.16","7.781823","6.271713"
"155.68","15002.35","7.782323","6.274063"
"155.69","15002.33","7.782833","6.274063"
"155.7","15002.49","7.783344","6.276375"
"155.71","15002.85","7.783844","6.278454"
"155.72","15003.28","7.784354","6.278454"
"155.73","15003.36","7.784854","6.280148"
"155.74","15003.59","7.785354","6.28157"
"155.75","15003.97","7.785844","6.28157"
"155.76","15004.58","7.786344","6.282879"
"155.77","15004.15","7.786833","6.282879"
"155.78","15003.79","7.787333","6.283958"
"155.79","15003.66","7.787833","6.284592"
"155.8","15003.72","7.788333","6.284592"
"155.81","15003.71","7.788833","6.284878"
"155.82","15003.57","7.789344","6.285065"
"155.83","15003.83","7.789844","6.285065"
"155.84","15003.55","7.790344","6.285236"
"155.85","15003.63","7.790843","6.285236"
"155.86","15003.82","7.791344","6.285351"
"155.87","15004.03","7.791844","6.285408"
"155.88","15004.26","7.792344","6.285408"
"155.89","15004.29","7.792844","6.285484"
"155.9","15004.25","7.793354","6.28566"
"155.91","15004.4","7.793854","6.28566"
"155.92","15004.65","7.794354","6.285965"
"155.93","15004.81","7.794854","6.285965"
"155.94","15004.61","7.795354","6.286385"
"155.95","15004.72","7.795844","6.286915"
"155.96","15004.91","7.796344","6.286915"
"155.97","15005.08","7.796833","6.287636"
"155.98","15004.88","7.797333","6.28846"
"155.99","15005.06","7.797823","6.28846"
"156","15005.27","7.798323","6.289047"
"156.01","15004.9","7.798823","6.289047"
"156.02","15004.59","7.799323","6.289146"
"156.03","15004.67","7.799823","6.289009"
"156.04","15004.12","7.800323","6.289009"
"156.05","15004.95","7.800823","6.289158"
"156.06","15005.13","7.801323","6.289921"
"156.07","15005.18","7.801823","6.289921"
"156.08","15005.08","7.802333","6.291164"
"156.09","15005.12","7.802833","6.291164"
"156.1","15005.05","7.803344","6.292408"
"156.11","15005.3","7.803843","6.293262"
"156.12","15005.21","7.804354","6.293262"
"156.13","15005.47","7.804854","6.293652"
"156.14","15005.99","7.805365","6.293804"
"156.15","15005.93","7.805854","6.293804"
"156.16","15006.24","7.806354","6.294037"
"156.17","15006.77","7.806854","6.294037"
"156.18","15006.97","7.807343","6.294445"
"156.19","15006.69","7.807844","6.29493"
"156.2","15006.98","7.808344","6.29493"
"156.21","15006.93","7.808844","6.295391"
"156.22","15006.78","7.809344","6.295391"
"156.23","15006.52","7.809844","6.295799"
"156.24","15006.61","7.810344","6.296021"
"156.25","15006.57","7.810843","6.296021"
"156.26","15006.65","7.811344","6.295856"
"156.27","15006.56","7.811844","6.295322"
"156.28","15006.45","7.812333","6.295322"
"156.29","15006.91","7.812844","6.294712"
"156.3","15007.21","7.813344","6.294712"
"156.31","15007.17","7.813844","6.294281"
"156.32","15007.05","7.814343","6.294048"
"156.33","15007.22","7.814844","6.294048"
"156.34","15007.01","7.815344","6.293991"
"156.35","15007.04","7.815844","6.29409"
"156.36","15007.25","7.816344","6.29427"
"156.37","15007.63","7.816833","6.29427"
"156.38","15007.34","7.817333","6.29427"
"156.39","15007.62","7.817823","6.294384"
"156.4","15007.72","7.818323","6.294373"
"156.41","15007.29","7.818823","6.294373"
"156.42","15007.67","7.819313","6.294277"
"156.43","15007.36","7.819812","6.29417"
"156.44","15007.37","7.820313","6.29417"
"156.45","15007.46","7.820812","6.294174"
"156.46","15007.94","7.821312","6.294174"
"156.47","15007.87","7.821813","6.294373"
"156.48","15007.85","7.822312","6.29467"
"156.49","15008.16","7.822823","6.29467"
"156.5","15008.31","7.823323","6.294895"
"156.51","15008.45","7.823833","6.294922"
"156.52","15008.41","7.824344","6.294922"
"156.53","15008.33","7.824844","6.294853"
"156.54","15008.68","7.825354","6.294853"
"156.55","15009.16","7.825854","6.295036"
"156.56","15009.27","7.826354","6.295803"
"156.57","15009.55","7.826854","6.297161"
"156.58","15010.01","7.827354","6.297161"
"156.59","15010.16","7.827844","6.298767"
"156.6","15009.87","7.828344","6.298767"
"156.61","15009.86","7.828844","6.30027"
"156.62","15009.56","7.829344","6.30027"
"156.63","15009.22","7.829844","6.301521"
"156.64","15009.38","7.830344","6.30254"
"156.65","15009.9","7.830843","6.30254"
"156.66","15009.83","7.831344","6.30341"
"156.67","15009.35","7.831844","6.30341"
"156.68","15009.4","7.832344","6.304241"
"156.69","15009.59","7.832844","6.305058"
"156.7","15009.66","7.833344","6.305058"
"156.71","15009.47","7.833844","6.305634"
"156.72","15009.45","7.834354","6.30566"
"156.73","15009.6","7.834854","6.30566"
"156.74","15010.04","7.835354","6.30566"
"156.75","15010.33","7.835854","6.305058"
"156.76","15010.42","7.836354","6.304165"
"156.77","15010.36","7.836854","6.303555"
"156.78","15010.53","7.837344","6.303509"
"156.79","15010.46","7.837844","6.303509"
"156.8","15010.71","7.838333","6.303745"
"156.81","15010.61","7.838823","6.303745"
"156.82","15010.5","7.839323","6.303745"
"156.83","15010.83","7.839823","6.303661"
"156.84","15011.16","7.840323","6.302929"
"156.85","15010.62","7.840812","6.30188"
"156.86","15010.62","7.841312","6.30188"
"156.87","15010.97","7.841813","6.301113"
"156.88","15011.2","7.842312","6.300911"
"156.89","15011.12","7.842813","6.300911"
"156.9","15010.77","7.843312","6.301163"
"156.91","15010.8","7.843823","6.301163"
"156.92","15010.92","7.844323","6.301563"
"156.93","15011.25","7.844833","6.3018"
"156.94","15011.41","7.845333","6.3018"
"156.95","15011.09","7.845844","6.301811"
"156.96","15011.26","7.846344","6.301895"
"156.97","15011.93","7.846854","6.301895"
"156.98","15012.16","7.847354","6.301895"
"156.99","15012.35","7.847844","6.303551"
"157","15012.69","7.848344","6.303551"
"157.01","15012.45","7.848844","6.304745"
"157.02","15012.22","7.849333","6.304745"
"157.03","15012.3","7.849833","6.305794"
"157.04","15012.15","7.850333","6.305794"
"157.05","15012.41","7.850843","6.306679"
"157.06","15012.85","7.851344","6.306679"
"157.07","15013.15","7.851844","6.307343"
"157.08","15012.46","7.852344","6.307625"
"157.09","15012.17","7.852844","6.307602"
"157.1","15012.34","7.853343","6.307602"
"157.11","15012.43","7.853844","6.307617"
"157.12","15012.7","7.854344","6.307617"
"157.13","15012.82","7.854844","6.307896"
"157.14","15013.04","7.855354","6.308239"
"157.15","15013.14","7.855854","6.308239"
"157.16","15013.02","7.856354","6.308285"
"157.17","15013","7.856854","6.307957"
"157.18","15013.19","7.857354","6.307957"
"157.19","15013.27","7.857854","6.307617"
"157.2","15013.53","7.858344","6.307739"
"157.21","15013.63","7.858844","6.307739"
"157.22","15013.69","7.859333","6.307739"
"157.23","15013.68","7.859833","6.308453"
"157.24","15013.18","7.860323","6.309479"
"157.25","15013.34","7.860823","6.310371"
"157.26","15013.12","7.861323","6.310371"
"157.27","15013.53","7.861823","6.310799"
"157.28","15013.31","7.862323","6.310799"
"157.29","15013.44","7.862823","6.310867"
"157.3","15013.52","7.863312","6.310867"
"157.31","15013.18","7.863823","6.311028"
"157.32","15013.5","7.864323","6.311626"
"157.33","15013.89","7.864823","6.312412"
"157.34","15013.83","7.865323","6.312412"
"157.35","15014.01","7.865833","6.312874"
"157.36","15014.16","7.866343","6.312874"
"157.37","15014.45","7.866844","6.312782"
"157.38","15014.38","7.867354","6.312782"
"157.39","15014.35","7.867854","6.312321"
"157.4","15014.72","7.868354","6.311611"
"157.41","15014.75","7.868854","6.310696"
"157.42","15014.76","7.869344","6.310696"
"157.43","15015.12","7.869843","6.309841"
"157.44","15015.45","7.870344","6.309841"
"157.45","15015.48","7.870833","6.309532"
"157.46","15015.15","7.871333","6.309532"
"157.47","15015.13","7.871833","6.310024"
"157.48","15014.94","7.872333","6.311119"
"157.49","15015.04","7.872833","6.311119"
"157.5","15014.72","7.873333","6.312454"
"157.51","15014.64","7.873833","6.313801"
"157.52","15014.89","7.874333","6.313801"
"157.53","15015.06","7.874833","6.314983"
"157.54","15015.2","7.875333","6.314983"
"157.55","15015.67","7.875844","6.315811"
"157.56","15015.47","7.876344","6.316174"
"157.57","15015.28","7.876843","6.316174"
"157.58","15015.3","7.877354","6.316128"
"157.59","15015.61","7.877854","6.315907"
"157.6","15016.02","7.878354","6.315907"
"157.61","15015.99","7.878844","6.315765"
"157.62","15015.63","7.879344","6.315765"
"157.63","15015.81","7.879833","6.315838"
"157.64","15016.05","7.880323","6.316151"
"157.65","15016.23","7.880823","6.316151"
"157.66","15016.29","7.881312","6.31665"
"157.67","15015.83","7.881813","6.31739"
"157.68","15015.68","7.882312","6.31739"
"157.69","15015.76","7.882813","6.31842"
"157.7","15015.89","7.883312","6.31842"
"157.71","15015.98","7.883812","6.319458"
"157.72","15015.63","7.884313","6.320034"
"157.73","15015.59","7.884823","6.320034"
"157.74","15016.03","7.885323","6.319912"
"157.75","15016.02","7.885823","6.319382"
"157.76","15016.21","7.886333","6.319382"
"157.77","15016.37","7.886844","6.318913"
"157.78","15016.43","7.887344","6.318913"
"157.79","15016.67","7.887854","6.318802"
"157.8","15017.01","7.888354","6.319016"
"157.81","15017.37","7.888854","6.319248"
"157.82","15017.32","7.889354","6.319248"
"157.83","15017.3","7.889854","6.319172"
"157.84","15017.26","7.890344","6.319172"
"157.85","15016.92","7.890844","6.318748"
"157.86","15016.9","7.891344","6.318748"
"157.87","15017.21","7.891844","6.318249"
"157.88","15017.22","7.892344","6.317886"
"157.89","15017.37","7.892844","6.317886"
"157.9","15017.15","7.893343","6.317562"
"157.91","15017.07","7.893844","6.317051"
"157.92","15016.95","7.894344","6.317051"
"157.93","15017.74","7.894844","6.316422"
"157.94","15017.98","7.895344","6.316422"
"157.95","15017.56","7.895844","6.316044"
"157.96","15017.8","7.896344","6.316288"
"157.97","15018.15","7.896854","6.316288"
"157.98","15018.3","7.897354","6.317116"
"157.99","15018.33","7.897854","6.317116"
"158","15018.25","7.898354","6.318172"
"158.01","15018.71","7.898854","6.319061"
"158.02","15018.63","7.899354","6.31958"
"158.03","15018.49","7.899854","6.31958"
"158.04","15018.64","7.900344","6.319744"
"158.05","15018.61","7.900833","6.319744"
"158.06","15018.59","7.901333","6.319752"
"158.07","15018.3","7.901823","6.319752"
"158.08","15018.07","7.902323","6.319901"
"158.09","15018.43","7.902823","6.320415"
"158.1","15018.25","7.903323","6.320415"
"158.11","15018.22","7.903812","6.321293"
"158.12","15018.35","7.904313","6.322392"
"158.13","15018.03","7.904812","6.322392"
"158.14","15018.26","7.905313","6.323589"
"158.15","15018.42","7.905812","6.323589"
"158.16","15018.36","7.906312","6.324875"
"158.17","15018.08","7.906823","6.326225"
"158.18","15018.15","7.907323","6.326225"
"158.19","15018.53","7.907833","6.32753"
"158.2","15018.58","7.908344","6.328625"
"158.21","15018.64","7.908844","6.328625"
"158.22","15019.01","7.909354","6.329414"
"158.23","15019.25","7.909854","6.329796"
"158.24","15019.55","7.910354","6.329796"
"158.25","15019.84","7.910844","6.329674"
"158.26","15020.15","7.911344","6.329674"
"158.27","15020.07","7.911844","6.329144"
"158.28","15020.41","7.912344","6.328495"
"158.29","15020.47","7.912844","6.328495"
"158.3","15020.04","7.913343","6.327881"
"158.31","15019.8","7.913844","6.327881"
"158.32","15020.32","7.914344","6.327152"
"158.33","15020.03","7.914844","6.326187"
"158.34","15020.09","7.915344","6.326187"
"158.35","15020.12","7.915843","6.32523"
"158.36","15020.39","7.916344","6.32523"
"158.37","15020.56","7.916854","6.324741"
"158.38","15020.65","7.917354","6.324997"
"158.39","15020.74","7.917854","6.324997"
"158.4","15020.53","7.918365","6.32579"
"158.41","15020.92","7.918865","6.32671"
"158.42","15020.88","7.919364","6.32671"
"158.43","15021.28","7.919865","6.327503"
"158.44","15021","7.920354","6.327503"
"158.45","15021.21","7.920844","6.328075"
"158.46","15021.32","7.921344","6.328358"
"158.47","15020.93","7.921833","6.328358"
"158.48","15020.87","7.922323","6.328449"
"158.49","15020.87","7.922823","6.328754"
"158.5","15020.61","7.923323","6.328754"
"158.51","15020.47","7.923823","6.329552"
"158.52","15020.75","7.924323","6.329552"
"158.53","15020.62","7.924823","6.330601"
"158.54","15020.97","7.925323","6.331444"
"158.55","15020.74","7.925823","6.331444"
"158.56","15020.42","7.926323","6.331863"
"158.57","15020.78","7.926823","6.331905"
"158.58","15021.44","7.927333","6.331905"
"158.59","15021.93","7.927833","6.331718"
"158.6","15021.89","7.928344","6.331718"
"158.61","15021.56","7.928843","6.331501"
"158.62","15021.76","7.929354","6.331402"
"158.63","15021.67","7.929854","6.331402"
"158.64","15021.94","7.930354","6.33136"
"158.65","15022.22","7.930854","6.33136"
"158.66","15022.33","7.931354","6.33136"
"158.67","15022.6","7.931854","6.33136"
"158.68","15022.89","7.932343","6.331417"
"158.69","15022.91","7.932844","6.331825"
"158.7","15022.81","7.933344","6.332653"
"158.71","15022.83","7.933844","6.332653"
"158.72","15022.79","7.934344","6.333714"
"158.73","15022.95","7.934844","6.334831"
"158.74","15022.5","7.935344","6.334831"
"158.75","15022.48","7.935843","6.334831"
"158.76","15022.66","7.936344","6.33593"
"158.77","15022.76","7.936844","6.336945"
"158.78","15022.95","7.937344","6.337727"
"158.79","15022.56","7.937844","6.337727"
"158.8","15022.67","7.938344","6.33812"
"158.81","15022.88","7.938844","6.338039"
"158.82","15022.38","7.939343","6.338039"
"158.83","15022.06","7.939844","6.337666"
"158.84","15022.41","7.940344","6.337666"
"158.85","15023.2","7.940844","6.33744"
"158.86","15023.53","7.941344","6.33744"
"158.87","15023.4","7.941844","6.33744"
"158.88","15023.28","7.942333","6.337818"
"158.89","15023.39","7.942833","6.337818"
"158.9","15023.59","7.943323","6.3382"
"158.91","15023.64","7.943823","6.3382"
"158.92","15023.4","7.944323","6.338448"
"158.93","15023.45","7.944823","6.338608"
"158.94","15023.24","7.945323","6.338745"
"158.95","15023.76","7.945823","6.338745"
"158.96","15023.42","7.946323","6.338848"
"158.97","15023.38","7.946823","6.338848"
"158.98","15023.56","7.947323","6.33905"
"158.99","15023.8","7.947823","6.33905"
"159","15024.16","7.948333","6.339588"
"159.01","15024.02","7.948833","6.340771"
"159.02","15023.89","7.949344","6.340771"
"159.03","15024.17","7.949844","6.340771"
"159.04","15024.4","7.950354","6.343391"
"159.05","15024.64","7.950854","6.349319"
"159.06","15024.63","7.951365","6.349319"
"159.07","15025.28","7.951854","6.360462"
"159.08","15025.35","7.952354","6.360462"
"159.09","15025.2","7.952854","6.376595"
"159.1","15025.4","7.953344","6.376595"
"159.11","15025.28","7.953844","6.394775"
"159.12","15025.16","7.954344","6.411446"
"159.13","15025.23","7.954844","6.411446"
"159.14","15025.25","7.955344","6.424595"
"159.15","15025.01","7.955843","6.43401"
"159.16","15025.09","7.956344","6.43401"
"159.17","15025.16","7.956844","6.43401"
"159.18","15024.84","7.957344","6.440338"
"159.19","15025.05","7.957844","6.444458"
"159.2","15025.31","7.958344","6.447063"
"159.21","15025.53","7.958844","6.447063"
"159.22","15025.56","7.959354","6.448582"
"159.23","15025.72","7.959854","6.449295"
"159.24","15025.51","7.960354","6.449295"
"159.25","15025.64","7.960854","6.449696"
"159.26","15026.01","7.961354","6.450298"
"159.27","15026.13","7.961854","6.450298"
"159.28","15025.84","7.962354","6.451344"
"159.29","15025.85","7.962844","6.451344"
"159.3","15025.97","7.963333","6.45277"
"159.31","15026.42","7.963823","6.454388"
"159.32","15026.55","7.964323","6.454388"
"159.33","15026.56","7.964812","6.455894"
"159.34","15026.06","7.965312","6.455894"
"159.35","15026.05","7.965812","6.456902"
"159.36","15025.97","7.966312","6.45715"
"159.37","15026.04","7.966813","6.45715"
"159.38","15025.93","7.967312","6.456711"
"159.39","15026.42","7.967813","6.455997"
"159.4","15026.62","7.968312","6.455997"
"159.41","15026.45","7.968823","6.455997"
"159.42","15027.09","7.969323","6.455517"
"159.43","15026.83","7.969833","6.45549"
"159.44","15026.9","7.970333","6.455746"
"159.45","15026.91","7.970844","6.455746"
"159.46","15026.97","7.971344","6.455921"
"159.47","15026.55","7.971844","6.455791"
"159.48","15026.99","7.972354","6.455791"
"159.49","15027.15","7.972844","6.455791"
"159.5","15027.29","7.973344","6.455544"
"159.51","15027.31","7.973844","6.455589"
"159.52","15027.59","7.974344","6.456169"
"159.53","15027.74","7.974833","6.456169"
"159.54","15027.98","7.975344","6.457027"
"159.55","15027.86","7.975843","6.457027"
"159.56","15027.48","7.976344","6.457706"
"159.57","15027.65","7.976844","6.458023"
"159.58","15027.73","7.977344","6.458023"
"159.59","15028","7.977844","6.458199"
"159.6","15028.16","7.978343","6.458549"
"159.61","15028.6","7.978844","6.458549"
"159.62","15028.79","7.979354","6.459324"
"159.63","15028.58","7.979854","6.459324"
"159.64","15028.58","7.980354","6.460522"
"159.65","15028.51","7.980854","6.460522"
"159.66","15028.51","7.981354","6.461811"
"159.67","15028.62","7.981864","6.462734"
"159.68","15028.45","7.982354","6.463074"
"159.69","15028.45","7.982854","6.463074"
"159.7","15028.89","7.983344","6.462921"
"159.71","15029.2","7.983844","6.462921"
"159.72","15028.83","7.984333","6.46249"
"159.73","15029.02","7.984833","6.46249"
"159.74","15029.17","7.985323","6.46207"
"159.75","15028.84","7.985823","6.461884"
"159.76","15028.53","7.986323","6.461918"
"159.77","15028.71","7.986823","6.461918"
"159.78","15028.71","7.987323","6.462086"
"159.79","15028.64","7.987823","6.462086"
"159.8","15029.14","7.988323","6.46244"
"159.81","15029.14","7.988812","6.46244"
"159.82","15029.01","7.989313","6.463009"
"159.83","15029.09","7.989823","6.463547"
"159.84","15029.1","7.990323","6.463726"
"159.85","15029.05","7.990833","6.463726"
"159.86","15029.1","7.991343","6.463467"
"159.87","15029.37","7.991844","6.463467"
"159.88","15029.72","7.992354","6.463036"
"159.89","15030.09","7.992854","6.46294"
"159.9","15030.19","7.993354","6.46294"
"159.91","15029.93","7.993854","6.463566"
"159.92","15030.11","7.994344","6.463566"
"159.93","15030.33","7.994843","6.464771"
"159.94","15030.21","7.995333","6.465958"
"159.95","15030.24","7.995833","6.465958"
"159.96","15030.15","7.996333","6.466564"
"159.97","15029.92","7.996833","6.466564"
"159.98","15030","7.997333","6.466431"
"159.99","15030.23","7.997833","6.465752"
"160","15030.09","7.998333","6.465752"
"160.01","15030.38","7.998833","6.464901"
"160.02","15030.88","7.999333","6.46431"
"160.03","15031.09","7.999833","6.46431"
"160.04","15030.82","8.000343","6.464233"
"160.05","15030.69","8.000844","6.464233"
"160.06","15030.82","8.001344","6.464504"
"160.07","15031.15","8.001854","6.464737"
"160.08","15031.43","8.002354","6.464737"
"160.09","15030.99","8.002854","6.464775"
"160.1","15030.77","8.003344","6.46484"
"160.11","15031.14","8.003843","6.46484"
"160.12","15031.53","8.004344","6.465157"
"160.13","15031.6","8.004833","6.465157"
"160.14","15031.5","8.005322","6.465794"
"160.15","15031.07","8.005813","6.46669"
"160.16","15030.75","8.006312","6.46669"
"160.17","15031.15","8.006812","6.467735"
"160.18","15030.69","8.007313","6.468693"
"160.19","15030.66","8.007813","6.468693"
"160.2","15030.58","8.008312","6.469383"
"160.21","15030.77","8.008812","6.469383"
"160.22","15031.12","8.009313","6.469894"
"160.23","15031.45","8.009823","6.470402"
"160.24","15031.51","8.010323","6.470402"
"160.25","15031.75","8.010833","6.470837"
"160.26","15031.87","8.011333","6.470921"
"160.27","15032.15","8.011844","6.470921"
"160.28","15032.25","8.012343","6.470703"
"160.29","15032.32","8.012854","6.470703"
"160.3","15032.94","8.013354","6.470718"
"160.31","15033.1","8.013854","6.471371"
"160.32","15033.47","8.014354","6.471371"
"160.33","15033.34","8.014854","6.472282"
"160.34","15033.06","8.015344","6.47274"
"160.35","15033.32","8.015843","6.47274"
"160.36","15033.09","8.016344","6.472641"
"160.37","15032.86","8.016844","6.472641"
"160.38","15033.06","8.017344","6.472618"
"160.39","15032.79","8.017843","6.47319"
"160.4","15032.81","8.018344","6.47319"
"160.41","15033.12","8.018844","6.474152"
"160.42","15033.39","8.019343","6.474995"
"160.43","15033.36","8.019844","6.474995"
"160.44","15033.34","8.020344","6.475536"
"160.45","15033.53","8.020844","6.475536"
"160.46","15033.51","8.021343","6.47583"
"160.47","15033.37","8.021844","6.475876"
"160.48","15033.5","8.022344","6.475876"
"160.49","15034.03","8.022843","6.475689"
"160.5","15033.99","8.023344","6.47551"
"160.51","15034.26","8.023854","6.475727"
"160.52","15033.95","8.024343","6.475727"
"160.53","15033.46","8.024843","6.475727"
"160.54","15033.47","8.025344","6.476574"
"160.55","15033.81","8.025833","6.477909"
"160.56","15033.87","8.026322","6.477909"
"160.57","15033.91","8.026813","6.479179"
"160.58","15033.96","8.027312","6.479179"
"160.59","15033.55","8.027812","6.479874"
"160.6","15033.57","8.028302","6.480118"
"160.61","15033.79","8.028802","6.480118"
"160.62","15033.36","8.029302","6.480503"
"160.63","15033.23","8.029802","6.481293"
"160.64","15033.25","8.030302","6.481293"
"160.65","15033.62","8.030802","6.482056"
"160.66","15033.67","8.031312","6.482056"
"160.67","15034.38","8.031813","6.482265"
"160.68","15034.21","8.032323","6.481915"
"160.69","15034","8.032823","6.481915"
"160.7","15034.11","8.033333","6.4813"
"160.71","15034.36","8.033844","6.480499"
"160.72","15034.52","8.034344","6.480499"
"160.73","15034.37","8.034843","6.479553"
"160.74","15034.41","8.035344","6.479553"
"160.75","15035.24","8.035844","6.478901"
"160.76","15035.48","8.036344","6.479195"
"160.77","15035.46","8.036843","6.479195"
"160.78","15035.4","8.037333","6.480537"
"160.79","15035.1","8.037833","6.482269"
"160.8","15034.9","8.038333","6.482269"
"160.81","15034.34","8.038834","6.483578"
"160.82","15034.34","8.039344","6.483578"
"160.83","15034.51","8.039844","6.484158"
"160.84","15034.65","8.040343","6.484211"
"160.85","15035.02","8.040844","6.484211"
"160.86","15035.24","8.041344","6.484211"
"160.87","15035.78","8.041843","6.483303"
"160.88","15035.96","8.042344","6.483303"
"160.89","15035.72","8.042854","6.482632"
"160.9","15035.88","8.043354","6.482632"
"160.91","15036","8.043854","6.482201"
"160.92","15035.92","8.044354","6.482082"
"160.93","15036.3","8.044854","6.482082"
"160.94","15036.21","8.045354","6.482079"
"160.95","15036.16","8.045844","6.482079"
"160.96","15035.99","8.046344","6.481945"
"160.97","15036.48","8.046833","6.481564"
"160.98","15036.77","8.047323","6.481564"
"160.99","15037.17","8.047823","6.48098"
"161","15036.48","8.048323","6.480556"
"161.01","15035.71","8.048822","6.480556"
"161.02","15035.76","8.049323","6.480812"
"161.03","15036.05","8.049823","6.480812"
"161.04","15036.11","8.050323","6.481937"
"161.05","15035.92","8.050823","6.483517"
"161.06","15036.06","8.051323","6.483517"
"161.07","15036.58","8.051833","6.484783"
"161.08","15036.44","8.052333","6.48531"
"161.09","15036.12","8.052844","6.48531"
"161.1","15036.27","8.053344","6.48531"
"161.11","15036.41","8.053854","6.485291"
"161.12","15036.63","8.054354","6.485275"
"161.13","15037.11","8.054854","6.485638"
"161.14","15037.15","8.055365","6.485638"
"161.15","15037.2","8.055854","6.486328"
"161.16","15037.08","8.056355","6.486988"
"161.17","15037.23","8.056844","6.486988"
"161.18","15037.62","8.057343","6.486988"
"161.19","15037.66","8.057843","6.487324"
"161.2","15037.65","8.058344","6.487366"
"161.21","15037.63","8.058844","6.487362"
"161.22","15037.73","8.059343","6.487362"
"161.23","15037.79","8.059844","6.487415"
"161.24","15037.72","8.060344","6.487488"
"161.25","15037.5","8.060843","6.487488"
"161.26","15037.6","8.061343","6.487568"
"161.27","15037.46","8.061833","6.487568"
"161.28","15037.65","8.062333","6.487583"
"161.29","15037.43","8.062833","6.487362"
"161.3","15037.5","8.063344","6.487362"
"161.31","15037.86","8.063844","6.486847"
"161.32","15037.46","8.064343","6.486847"
"161.33","15037.84","8.064854","6.486385"
"161.34","15038.04","8.065354","6.486423"
"161.35","15038.07","8.065854","6.486423"
"161.36","15038.2","8.066343","6.48711"
"161.37","15038.25","8.066844","6.488213"
"161.38","15038.14","8.067344","6.488213"
"161.39","15038.24","8.067833","6.489319"
"161.4","15038.16","8.068334","6.489319"
"161.41","15038.16","8.068823","6.490112"
"161.42","15038.71","8.069323","6.490112"
"161.43","15038.57","8.069823","6.490604"
"161.44","15037.86","8.070323","6.491058"
"161.45","15038.24","8.070823","6.491611"
"161.46","15038.29","8.071322","6.491611"
"161.47","15038.37","8.071823","6.492027"
"161.48","15038.42","8.072323","6.492027"
"161.49","15038.28","8.072823","6.491978"
"161.5","15038.69","8.073333","6.491528"
"161.51","15038.97","8.073833","6.491528"
"161.52","15038.94","8.074344","6.491119"
"161.53","15038.78","8.074843","6.491024"
"161.54","15039.31","8.075354","6.491066"
"161.55","15039.56","8.075854","6.491066"
"161.56","15039.32","8.076365","6.491066"
"161.57","15039.56","8.076854","6.490871"
"161.58","15039.61","8.077354","6.490871"
"161.59","15039.71","8.077844","6.490456"
"161.6","15039.82","8.078343","6.490231"
"161.61","15040.14","8.078844","6.490532"
"161.62","15039.79","8.079344","6.490532"
"161.63","15039.6","8.079844","6.491264"
"161.64","15039.61","8.080343","6.491264"
"161.65","15039.53","8.080844","6.492001"
"161.66","15039.57","8.081344","6.492001"
"161.67","15039.7","8.081843","6.492409"
"161.68","15039.67","8.082344","6.492542"
"161.69","15039.96","8.082844","6.492775"
"161.7","15039.9","8.083344","6.492775"
"161.71","15039.94","8.083843","6.493385"
"161.72","15040.21","8.084344","6.493385"
"161.73","15040.2","8.084854","6.494179"
"161.74","15040.25","8.085354","6.494743"
"161.75","15040.3","8.085855","6.494854"
"161.76","15040.19","8.086354","6.494854"
"161.77","15040.49","8.086854","6.494637"
"161.78","15040.5","8.087343","6.494637"
"161.79","15040.21","8.087844","6.494389"
"161.8","15040.39","8.088333","6.494389"
"161.81","15040.7","8.088822","6.494366"
"161.82","15040.58","8.089323","6.494366"
"161.83","15040.5","8.089812","6.494606"
"161.84","15040.64","8.090312","6.494865"
"161.85","15040.35","8.090813","6.494865"
"161.86","15040.28","8.091312","6.495049"
"161.87","15040.53","8.091812","6.495457"
"161.88","15040.5","8.092313","6.495457"
"161.89","15040.63","8.092813","6.496387"
"161.9","15040.93","8.093312","6.496387"
"161.91","15040.92","8.093822","6.4977"
"161.92","15041.09","8.094323","6.498978"
"161.93","15040.87","8.094823","6.498978"
"161.94","15041.04","8.095333","6.500134"
"161.95","15041.26","8.095833","6.50145"
"161.96","15041.32","8.096344","6.50145"
"161.97","15041.54","8.096844","6.502979"
"161.98","15041.57","8.097343","6.502979"
"161.99","15041.5","8.097844","6.504219"
"162","15041.55","8.098344","6.504612"
"162.01","15041.63","8.098844","6.504612"
"162.02","15041.76","8.099333","6.504154"
"162.03","15041.9","8.099833","6.503311"
"162.04","15041.91","8.100333","6.503311"
"162.05","15041.88","8.100843","6.502544"
"162.06","15041.88","8.101344","6.502544"
"162.07","15042.03","8.101844","6.502029"
"162.08","15042.06","8.102344","6.501842"
"162.09","15042.09","8.102843","6.501842"
"162.1","15042.13","8.103344","6.502037"
"162.11","15042.52","8.103844","6.502674"
"162.12","15042.81","8.104343","6.502674"
"162.13","15042.66","8.104854","6.503716"
"162.14","15042.43","8.105354","6.503716"
"162.15","15042.69","8.105854","6.504932"
"162.16","15042.78","8.106354","6.505905"
"162.17","15042.79","8.106854","6.505905"
"162.18","15043.36","8.107354","6.506187"
"162.19","15042.95","8.107854","6.505714"
"162.2","15042.82","8.108344","6.505714"
"162.21","15043.44","8.108844","6.504932"
"162.22","15043.31","8.109333","6.504932"
"162.23","15043.24","8.109823","6.504421"
"162.24","15043.08","8.110323","6.504368"
"162.25","15043.08","8.110823","6.504368"
"162.26","15043.2","8.111322","6.504612"
"162.27","15042.98","8.111823","6.504612"
